date,periods,home_team,away_team,home_goal,away_goal
1959-01-04,1958,Fiorentina,Udinese,7,0
1959-01-04,1958,Calcio Padova,Lazio,3,0
1959-01-04,1958,Lanerossi Vicenza,Sampdoria,1,2
1959-01-11,1958,Milan,Calcio Padova,4,1
1959-01-11,1958,Unione Triestina,Juventus,0,3
1959-01-11,1958,Torino,Fiorentina,0,6
1959-01-11,1958,SPAL 1907 Ferrara,Lanerossi Vicenza,0,0
1959-01-11,1958,Napoli,Udinese,1,1
1959-01-11,1958,Lazio,Genoa,2,4
1959-01-11,1958,Bologna,US Alessandria 1912,4,0
1959-01-11,1958,AS Bari,Inter,1,2
1959-01-11,1958,Sampdoria,Roma,0,0
1959-01-18,1958,Juventus,Lazio,6,1
1959-01-18,1958,Roma,Fiorentina,0,0
1959-01-18,1958,Calcio Padova,Torino,4,0
1959-01-18,1958,Udinese,Milan,2,2
1959-01-18,1958,Inter,US Alessandria 1912,1,0
1959-01-18,1958,Genoa,SPAL 1907 Ferrara,0,3
1959-01-18,1958,Bologna,Sampdoria,1,2
1959-01-18,1958,Napoli,AS Bari,1,2
1959-01-18,1958,Lanerossi Vicenza,Unione Triestina,5,4
1959-01-25,1958,Genoa,Juventus,0,1
1959-01-25,1958,Unione Triestina,Calcio Padova,2,4
1959-01-25,1958,Torino,Roma,2,2
1959-01-25,1958,Milan,Bologna,4,3
1959-01-25,1958,Lanerossi Vicenza,Udinese,2,0
1959-01-25,1958,Fiorentina,Napoli,4,1
1959-01-25,1958,AS Bari,SPAL 1907 Ferrara,2,1
1959-01-25,1958,US Alessandria 1912,Sampdoria,1,1
1959-01-25,1958,Lazio,Inter,1,2
1959-02-01,1958,Napoli,Genoa,2,2
1959-02-01,1958,Sampdoria,Lazio,1,2
1959-02-01,1958,Bologna,AS Bari,1,1
1959-02-01,1958,Roma,Calcio Padova,1,1
1959-02-01,1958,Unione Triestina,Milan,2,2
1959-02-01,1958,Inter,Udinese,5,0
1959-02-01,1958,US Alessandria 1912,Torino,0,0
1959-02-01,1958,Juventus,SPAL 1907 Ferrara,1,1
1959-02-01,1958,Lanerossi Vicenza,Fiorentina,1,2
1959-02-08,1958,Lazio,Lanerossi Vicenza,0,1
1959-02-08,1958,Udinese,Juventus,0,4
1959-02-08,1958,Torino,Sampdoria,1,2
1959-02-08,1958,SPAL 1907 Ferrara,Unione Triestina,4,0
1959-02-08,1958,Milan,Napoli,6,1
1959-02-08,1958,Genoa,Bologna,1,0
1959-02-08,1958,Fiorentina,US Alessandria 1912,7,1
1959-02-08,1958,AS Bari,Roma,2,1
1959-02-08,1958,Calcio Padova,Inter,2,0
1959-02-15,1958,Lazio,Fiorentina,0,0
1959-02-15,1958,Inter,Genoa,4,1
1959-02-15,1958,Unione Triestina,Roma,1,0
1959-02-15,1958,Sampdoria,Napoli,0,0
1959-02-15,1958,US Alessandria 1912,SPAL 1907 Ferrara,2,0
1959-02-15,1958,Bologna,Udinese,2,0
1959-02-15,1958,AS Bari,Milan,0,2
1959-02-15,1958,Lanerossi Vicenza,Torino,2,0
1959-02-15,1958,Juventus,Calcio Padova,2,1
1959-02-22,1958,Napoli,Juventus,0,0
1959-02-22,1958,Udinese,Lazio,4,1
1959-02-22,1958,Torino,AS Bari,2,2
1959-02-22,1958,SPAL 1907 Ferrara,Inter,0,1
1959-02-22,1958,Calcio Padova,US Alessandria 1912,0,0
1959-02-22,1958,Milan,Sampdoria,4,1
1959-02-22,1958,Genoa,Lanerossi Vicenza,0,1
1959-02-22,1958,Fiorentina,Unione Triestina,4,1
1959-02-22,1958,Roma,Bologna,0,1
1959-03-02,1958,Inter,Fiorentina,1,3
1959-03-02,1958,Lazio,SPAL 1907 Ferrara,4,0
1959-03-02,1958,Unione Triestina,Torino,1,1
1959-03-02,1958,Sampdoria,Udinese,3,1
1959-03-02,1958,US Alessandria 1912,Milan,1,2
1959-03-02,1958,Lanerossi Vicenza,Napoli,2,3
1959-03-02,1958,Bologna,Calcio Padova,2,0
1959-03-02,1958,AS Bari,Genoa,1,2
1959-03-02,1958,Juventus,Roma,2,0
1959-03-15,1958,Napoli,Lazio,1,1
1959-03-15,1958,Udinese,Unione Triestina,0,0
1959-03-15,1958,Torino,Juventus,3,2
1959-03-15,1958,SPAL 1907 Ferrara,Bologna,0,1
1959-03-15,1958,Calcio Padova,AS Bari,0,0
1959-03-15,1958,Milan,Lanerossi Vicenza,0,0
1959-03-15,1958,Genoa,US Alessandria 1912,1,1
1959-03-15,1958,Fiorentina,Sampdoria,4,1
1959-03-15,1958,Roma,Inter,2,2
1959-03-22,1958,Juventus,Fiorentina,3,2
1959-03-22,1958,Sampdoria,SPAL 1907 Ferrara,1,1
1959-03-22,1958,Calcio Padova,Napoli,0,0
1959-03-22,1958,Unione Triestina,Genoa,2,1
1959-03-22,1958,Inter,Milan,1,0
1959-03-22,1958,Bologna,Torino,0,0
1959-03-22,1958,US Alessandria 1912,Udinese,1,1
1959-03-22,1958,Lazio,AS Bari,3,2
1959-03-22,1958,Lanerossi Vicenza,Roma,4,1
1959-03-29,1958,Lanerossi Vicenza,Inter,2,1
1959-03-29,1958,Unione Triestina,Bologna,3,2
1959-03-29,1958,Torino,Lazio,1,0
1959-03-29,1958,SPAL 1907 Ferrara,Udinese,0,1
1959-03-29,1958,Milan,Juventus,1,1
1959-03-29,1958,Genoa,Sampdoria,0,0
1959-03-29,1958,Fiorentina,Calcio Padova,3,0
1959-03-29,1958,AS Bari,US Alessandria 1912,1,0
1959-03-29,1958,Roma,Napoli,8,0
1959-04-05,1958,Calcio Padova,SPAL 1907 Ferrara,2,1
1959-04-05,1958,Sampdoria,Inter,2,4
1959-04-05,1958,Milan,Roma,4,1
1959-04-05,1958,Napoli,Torino,2,2
1959-04-05,1958,Juventus,AS Bari,2,2
1959-04-05,1958,Bologna,Fiorentina,0,4
1959-04-05,1958,US Alessandria 1912,Lanerossi Vicenza,1,0
1959-04-05,1958,Lazio,Unione Triestina,3,1
1959-04-05,1958,Udinese,Genoa,4,0
1959-04-12,1958,Inter,Bologna,5,1
1959-04-12,1958,Unione Triestina,US Alessandria 1912,2,0
1959-04-12,1958,Torino,Udinese,0,1
1959-04-12,1958,SPAL 1907 Ferrara,Napoli,2,1
1959-04-12,1958,Lanerossi Vicenza,Juventus,1,0
1959-04-12,1958,Genoa,Calcio Padova,2,1
1959-04-12,1958,Fiorentina,Milan,1,3
1959-04-12,1958,AS Bari,Sampdoria,2,1
1959-04-12,1958,Roma,Lazio,3,0
1959-04-19,1958,Napoli,Unione Triestina,1,0
1959-04-19,1958,Juventus,Inter,3,2
1959-04-19,1958,Udinese,Roma,0,0
1959-04-19,1958,Calcio Padova,Sampdoria,2,1
1959-04-19,1958,AS Bari,Fiorentina,1,2
1959-04-19,1958,Genoa,Torino,3,0
1959-04-19,1958,Bologna,Lanerossi Vicenza,1,0
1959-04-19,1958,Milan,SPAL 1907 Ferrara,0,0
1959-04-19,1958,Lazio,US Alessandria 1912,0,2
1959-04-26,1958,Inter,Unione Triestina,1,0
1959-04-26,1958,Udinese,Calcio Padova,1,2
1959-04-26,1958,Torino,Milan,3,3
1959-04-26,1958,Sampdoria,Juventus,3,2
1959-04-26,1958,Lanerossi Vicenza,AS Bari,0,0
1959-04-26,1958,Fiorentina,SPAL 1907 Ferrara,1,2
1959-04-26,1958,Bologna,Lazio,1,1
1959-04-26,1958,US Alessandria 1912,Napoli,2,1
1959-04-26,1958,Roma,Genoa,5,0
1959-05-17,1958,Napoli,Bologna,4,2
1959-05-17,1958,Lazio,Milan,0,0
1959-05-17,1958,Calcio Padova,Lanerossi Vicenza,3,1
1959-05-17,1958,Unione Triestina,Sampdoria,1,2
1959-05-17,1958,Inter,Torino,1,0
1959-05-17,1958,Genoa,Fiorentina,0,0
1959-05-17,1958,AS Bari,Udinese,2,1
1959-05-17,1958,Juventus,US Alessandria 1912,2,2
1959-05-17,1958,SPAL 1907 Ferrara,Roma,1,0
1959-05-24,1958,Lazio,Calcio Padova,1,1
1959-05-24,1958,Udinese,Fiorentina,2,0
1959-05-24,1958,Torino,SPAL 1907 Ferrara,1,0
1959-05-24,1958,Sampdoria,Lanerossi Vicenza,2,0
1959-05-24,1958,Milan,Genoa,4,0
1959-05-24,1958,Bologna,Juventus,4,1
1959-05-24,1958,AS Bari,Unione Triestina,0,0
1959-05-24,1958,US Alessandria 1912,Roma,1,1
1959-05-24,1958,Napoli,Inter,1,0
1959-05-28,1958,Juventus,Unione Triestina,4,0
1959-05-28,1958,Lanerossi Vicenza,SPAL 1907 Ferrara,1,1
1959-05-28,1958,Calcio Padova,Milan,0,1
1959-05-28,1958,Udinese,Napoli,1,1
1959-05-28,1958,Genoa,Lazio,0,0
1959-05-28,1958,Fiorentina,Torino,4,0
1959-05-28,1958,US Alessandria 1912,Bologna,1,0
1959-05-28,1958,Roma,Sampdoria,1,0
1959-05-28,1958,Inter,AS Bari,2,1
1959-06-02,1958,Sampdoria,Bologna,2,1
1959-06-02,1958,Unione Triestina,Lanerossi Vicenza,0,0
1959-06-02,1958,SPAL 1907 Ferrara,Genoa,1,5
1959-06-02,1958,Milan,Udinese,7,0
1959-06-02,1958,Lazio,Juventus,1,0
1959-06-02,1958,Fiorentina,Roma,1,1
1959-06-02,1958,AS Bari,Napoli,0,0
1959-06-02,1958,US Alessandria 1912,Inter,1,1
1959-06-02,1958,Torino,Calcio Padova,3,1
1959-06-07,1958,SPAL 1907 Ferrara,AS Bari,0,1
1959-06-07,1958,Bologna,Milan,1,1
1959-06-07,1958,Inter,Lazio,4,0
1959-06-07,1958,Juventus,Genoa,4,3
1959-06-07,1958,Napoli,Fiorentina,2,3
1959-06-07,1958,Calcio Padova,Unione Triestina,2,2
1959-06-07,1958,Roma,Torino,4,1
1959-06-07,1958,Sampdoria,US Alessandria 1912,3,1
1959-06-07,1958,Udinese,Lanerossi Vicenza,1,0
1959-09-20,1959,AS Bari,US Palermo,1,0
1959-09-20,1959,Bologna,Lazio,1,1
1959-09-20,1959,Inter,Calcio Padova,6,3
1959-09-20,1959,Juventus,Lanerossi Vicenza,4,1
1959-09-20,1959,Napoli,SPAL 1907 Ferrara,0,3
1959-09-20,1959,Roma,Genoa,1,0
1959-09-20,1959,Sampdoria,Atalanta,4,0
1959-09-20,1959,Udinese,Fiorentina,0,2
1959-09-20,1959,US Alessandria 1912,Milan,3,1
1959-09-27,1959,AS Bari,US Alessandria 1912,0,0
1959-09-27,1959,SPAL 1907 Ferrara,Lanerossi Vicenza,2,1
1959-09-27,1959,US Palermo,Sampdoria,2,1
1959-09-27,1959,Calcio Padova,Juventus,0,4
1959-09-27,1959,Milan,Roma,1,1
1959-09-27,1959,Lazio,Udinese,2,1
1959-09-27,1959,Fiorentina,Napoli,2,1
1959-09-27,1959,Atalanta,Inter,1,1
1959-09-27,1959,Genoa,Bologna,0,2
1959-10-04,1959,Napoli,Genoa,0,2
1959-10-04,1959,Bologna,Fiorentina,3,1
1959-10-04,1959,Udinese,Calcio Padova,2,1
1959-10-04,1959,Sampdoria,AS Bari,1,0
1959-10-04,1959,Roma,US Palermo,1,1
1959-10-04,1959,US Alessandria 1912,Atalanta,0,0
1959-10-04,1959,Inter,Lazio,1,1
1959-10-04,1959,Juventus,SPAL 1907 Ferrara,3,1
1959-10-04,1959,Lanerossi Vicenza,Milan,1,2
1959-10-11,1959,Lazio,Lanerossi Vicenza,2,1
1959-10-11,1959,SPAL 1907 Ferrara,Udinese,2,1
1959-10-11,1959,Sampdoria,Inter,0,0
1959-10-11,1959,Milan,Napoli,3,1
1959-10-11,1959,Fiorentina,Roma,3,1
1959-10-11,1959,AS Bari,Genoa,1,0
1959-10-11,1959,Atalanta,Juventus,2,2
1959-10-11,1959,US Alessandria 1912,Bologna,1,1
1959-10-11,1959,Calcio Padova,US Palermo,1,0
1959-10-18,1959,Genoa,Milan,0,2
1959-10-18,1959,Napoli,Atalanta,1,0
1959-10-18,1959,Udinese,Sampdoria,1,1
1959-10-18,1959,Roma,Lazio,3,0
1959-10-18,1959,US Palermo,SPAL 1907 Ferrara,1,1
1959-10-18,1959,Bologna,AS Bari,2,0
1959-10-18,1959,Inter,Fiorentina,2,0
1959-10-18,1959,Juventus,US Alessandria 1912,7,0
1959-10-18,1959,Lanerossi Vicenza,Calcio Padova,1,0
1959-10-25,1959,Genoa,Lanerossi Vicenza,0,2
1959-10-25,1959,SPAL 1907 Ferrara,Bologna,0,0
1959-10-25,1959,US Palermo,Napoli,0,0
1959-10-25,1959,Calcio Padova,Roma,1,0
1959-10-25,1959,Lazio,Juventus,0,2
1959-10-25,1959,Fiorentina,Atalanta,4,1
1959-10-25,1959,AS Bari,Inter,1,3
1959-10-25,1959,US Alessandria 1912,Sampdoria,2,2
1959-10-25,1959,Milan,Udinese,3,1
1959-11-08,1959,Juventus,Fiorentina,3,1
1959-11-08,1959,Sampdoria,Calcio Padova,1,1
1959-11-08,1959,Roma,SPAL 1907 Ferrara,1,1
1959-11-08,1959,Udinese,Genoa,2,2
1959-11-08,1959,Inter,Milan,0,0
1959-11-08,1959,Bologna,US Palermo,3,1
1959-11-08,1959,Atalanta,AS Bari,3,0
1959-11-08,1959,Napoli,Lazio,0,0
1959-11-08,1959,Lanerossi Vicenza,US Alessandria 1912,0,0
1959-11-15,1959,Fiorentina,US Palermo,5,0
1959-11-15,1959,Calcio Padova,Milan,2,0
1959-11-15,1959,Napoli,Lanerossi Vicenza,3,1
1959-11-15,1959,Lazio,Atalanta,1,1
1959-11-15,1959,Genoa,Sampdoria,1,2
1959-11-15,1959,Bologna,Juventus,3,2
1959-11-15,1959,AS Bari,Roma,2,3
1959-11-15,1959,US Alessandria 1912,Udinese,0,1
1959-11-15,1959,Inter,SPAL 1907 Ferrara,2,1
1959-11-22,1959,Sampdoria,Bologna,1,0
1959-11-22,1959,US Palermo,Lazio,0,0
1959-11-22,1959,SPAL 1907 Ferrara,US Alessandria 1912,0,0
1959-11-22,1959,Roma,Inter,3,1
1959-11-22,1959,Lanerossi Vicenza,Fiorentina,1,1
1959-11-22,1959,Atalanta,Calcio Padova,1,0
1959-11-22,1959,Juventus,Genoa,2,0
1959-11-22,1959,Udinese,Napoli,0,0
1959-11-22,1959,Milan,AS Bari,2,0
1959-12-06,1959,Genoa,Atalanta,1,1
1959-12-06,1959,SPAL 1907 Ferrara,Calcio Padova,1,1
1959-12-06,1959,US Palermo,Udinese,0,0
1959-12-06,1959,Napoli,Juventus,2,1
1959-12-06,1959,Inter,Bologna,2,1
1959-12-06,1959,Fiorentina,Milan,1,1
1959-12-06,1959,AS Bari,Lanerossi Vicenza,0,0
1959-12-06,1959,US Alessandria 1912,Roma,0,0
1959-12-06,1959,Lazio,Sampdoria,3,1
1959-12-13,1959,Lazio,Fiorentina,0,5
1959-12-13,1959,Calcio Padova,Genoa,2,1
1959-12-13,1959,Sampdoria,SPAL 1907 Ferrara,0,2
1959-12-13,1959,Milan,US Palermo,0,0
1959-12-13,1959,Bologna,Lanerossi Vicenza,0,1
1959-12-13,1959,AS Bari,Udinese,3,1
1959-12-13,1959,US Alessandria 1912,Napoli,1,1
1959-12-13,1959,Atalanta,Roma,2,0
1959-12-13,1959,Juventus,Inter,1,0
1959-12-20,1959,SPAL 1907 Ferrara,Lazio,1,1
1959-12-20,1959,Atalanta,US Palermo,1,0
1959-12-20,1959,Udinese,Juventus,1,1
1959-12-20,1959,Roma,Bologna,1,2
1959-12-20,1959,Napoli,AS Bari,1,2
1959-12-20,1959,Lanerossi Vicenza,Inter,0,2
1959-12-20,1959,Genoa,US Alessandria 1912,1,0
1959-12-20,1959,Fiorentina,Calcio Padova,1,0
1959-12-20,1959,Milan,Sampdoria,4,0
1959-12-27,1959,Lazio,Milan,0,1
1959-12-27,1959,Udinese,Bologna,1,0
1959-12-27,1959,SPAL 1907 Ferrara,Fiorentina,1,0
1959-12-27,1959,Sampdoria,Napoli,0,2
1959-12-27,1959,Inter,Genoa,2,0
1959-12-27,1959,Calcio Padova,AS Bari,1,0
1959-12-27,1959,Lanerossi Vicenza,Atalanta,1,0
1959-12-27,1959,Juventus,Roma,4,0
1959-12-27,1959,US Palermo,US Alessandria 1912,4,0
1960-01-10,1959,Genoa,SPAL 1907 Ferrara,0,1
1960-01-10,1959,US Palermo,Inter,1,1
1960-01-10,1959,Roma,Lanerossi Vicenza,3,1
1960-01-10,1959,Milan,Juventus,0,2
1960-01-10,1959,Bologna,Napoli,4,1
1960-01-10,1959,AS Bari,Lazio,0,0
1960-01-10,1959,US Alessandria 1912,Calcio Padova,0,0
1960-01-10,1959,Atalanta,Udinese,0,0
1960-01-10,1959,Fiorentina,Sampdoria,4,0
1960-01-17,1959,Juventus,AS Bari,2,0
1960-01-17,1959,SPAL 1907 Ferrara,Atalanta,1,0
1960-01-17,1959,Sampdoria,Roma,3,0
1960-01-17,1959,Napoli,Calcio Padova,1,2
1960-01-17,1959,Lanerossi Vicenza,US Palermo,3,0
1960-01-17,1959,Inter,Udinese,3,3
1960-01-17,1959,Bologna,Milan,0,3
1960-01-17,1959,US Alessandria 1912,Fiorentina,3,3
1960-01-17,1959,Lazio,Genoa,0,0
1960-01-24,1959,Calcio Padova,Lazio,2,0
1960-01-24,1959,SPAL 1907 Ferrara,Milan,0,3
1960-01-24,1959,Sampdoria,Juventus,0,2
1960-01-24,1959,Udinese,Lanerossi Vicenza,2,2
1960-01-24,1959,Inter,US Alessandria 1912,3,1
1960-01-24,1959,Fiorentina,AS Bari,4,2
1960-01-24,1959,Atalanta,Bologna,3,0
1960-01-24,1959,Roma,Napoli,3,0
1960-01-24,1959,US Palermo,Genoa,1,1
1960-01-31,1959,Lanerossi Vicenza,Sampdoria,2,0
1960-01-31,1959,Udinese,Roma,3,3
1960-01-31,1959,Calcio Padova,Bologna,2,0
1960-01-31,1959,Napoli,Inter,1,1
1960-01-31,1959,Lazio,US Alessandria 1912,2,0
1960-01-31,1959,Juventus,US Palermo,2,1
1960-01-31,1959,Genoa,Fiorentina,0,0
1960-01-31,1959,AS Bari,SPAL 1907 Ferrara,0,0
1960-01-31,1959,Milan,Atalanta,2,1
1960-02-07,1959,Milan,US Alessandria 1912,3,1
1960-02-07,1959,Fiorentina,Udinese,2,1
1960-02-07,1959,SPAL 1907 Ferrara,Napoli,2,2
1960-02-07,1959,US Palermo,AS Bari,1,1
1960-02-07,1959,Calcio Padova,Inter,3,0
1960-02-07,1959,Atalanta,Sampdoria,0,0
1960-02-07,1959,Genoa,Roma,1,0
1960-02-07,1959,Lanerossi Vicenza,Juventus,1,2
1960-02-07,1959,Lazio,Bologna,1,3
1960-02-14,1959,Juventus,Calcio Padova,5,1
1960-02-14,1959,Sampdoria,US Palermo,0,0
1960-02-14,1959,Roma,Milan,2,2
1960-02-14,1959,Lanerossi Vicenza,SPAL 1907 Ferrara,3,1
1960-02-14,1959,Udinese,Lazio,1,0
1960-02-14,1959,Inter,Atalanta,2,0
1960-02-14,1959,Bologna,Genoa,3,1
1960-02-14,1959,US Alessandria 1912,AS Bari,2,0
1960-02-14,1959,Napoli,Fiorentina,0,4
1960-02-21,1959,Lazio,Inter,0,2
1960-02-21,1959,US Palermo,Roma,4,2
1960-02-21,1959,Calcio Padova,Udinese,6,1
1960-02-21,1959,Milan,Lanerossi Vicenza,2,0
1960-02-21,1959,Genoa,Napoli,0,0
1960-02-21,1959,Fiorentina,Bologna,2,1
1960-02-21,1959,Atalanta,US Alessandria 1912,5,1
1960-02-21,1959,SPAL 1907 Ferrara,Juventus,3,6
1960-02-21,1959,AS Bari,Sampdoria,1,1
1960-02-28,1959,Napoli,Milan,1,1
1960-02-28,1959,Udinese,SPAL 1907 Ferrara,3,2
1960-02-28,1959,Roma,Fiorentina,1,2
1960-02-28,1959,US Palermo,Calcio Padova,0,0
1960-02-28,1959,Juventus,Atalanta,0,1
1960-02-28,1959,Inter,Sampdoria,0,0
1960-02-28,1959,Bologna,US Alessandria 1912,2,1
1960-02-28,1959,Genoa,AS Bari,1,0
1960-02-28,1959,Lanerossi Vicenza,Lazio,3,2
1960-03-06,1959,Fiorentina,Inter,2,0
1960-03-06,1959,SPAL 1907 Ferrara,US Palermo,1,0
1960-03-06,1959,Sampdoria,Udinese,3,1
1960-03-06,1959,Calcio Padova,Lanerossi Vicenza,2,1
1960-03-06,1959,Lazio,Roma,0,1
1960-03-06,1959,AS Bari,Bologna,1,1
1960-03-06,1959,Atalanta,Napoli,1,0
1960-03-06,1959,US Alessandria 1912,Juventus,0,2
1960-03-06,1959,Milan,Genoa,2,1
1960-03-20,1959,Napoli,US Palermo,2,1
1960-03-20,1959,Udinese,Milan,2,2
1960-03-20,1959,Sampdoria,US Alessandria 1912,0,0
1960-03-20,1959,Roma,Calcio Padova,1,0
1960-03-20,1959,Juventus,Lazio,2,0
1960-03-20,1959,Inter,AS Bari,0,0
1960-03-20,1959,Bologna,SPAL 1907 Ferrara,2,3
1960-03-20,1959,Atalanta,Fiorentina,1,3
1960-03-20,1959,Lanerossi Vicenza,Genoa,1,0
1960-03-27,1959,Genoa,Udinese,0,0
1960-03-27,1959,SPAL 1907 Ferrara,Roma,2,1
1960-03-27,1959,US Palermo,Bologna,0,0
1960-03-27,1959,Calcio Padova,Sampdoria,4,1
1960-03-27,1959,Lazio,Napoli,2,1
1960-03-27,1959,Fiorentina,Juventus,1,0
1960-03-27,1959,AS Bari,Atalanta,1,0
1960-03-27,1959,US Alessandria 1912,Lanerossi Vicenza,3,1
1960-03-27,1959,Milan,Inter,5,3
1960-04-03,1959,Milan,Calcio Padova,3,2
1960-04-03,1959,SPAL 1907 Ferrara,Inter,0,0
1960-04-03,1959,Sampdoria,Genoa,3,0
1960-04-03,1959,Udinese,US Alessandria 1912,1,1
1960-04-03,1959,Lanerossi Vicenza,Napoli,0,0
1960-04-03,1959,Juventus,Bologna,3,0
1960-04-03,1959,Atalanta,Lazio,0,0
1960-04-03,1959,Roma,AS Bari,3,2
1960-04-03,1959,US Palermo,Fiorentina,0,4
1960-04-10,1959,Fiorentina,Lanerossi Vicenza,0,0
1960-04-10,1959,Calcio Padova,Atalanta,0,0
1960-04-10,1959,Napoli,Udinese,1,1
1960-04-10,1959,Lazio,US Palermo,2,1
1960-04-10,1959,Genoa,Juventus,2,6
1960-04-10,1959,Bologna,Sampdoria,0,1
1960-04-10,1959,AS Bari,Milan,3,0
1960-04-10,1959,US Alessandria 1912,SPAL 1907 Ferrara,0,1
1960-04-10,1959,Inter,Roma,1,3
1960-04-17,1959,Calcio Padova,SPAL 1907 Ferrara,6,3
1960-04-17,1959,Sampdoria,Lazio,4,0
1960-04-17,1959,Udinese,US Palermo,1,0
1960-04-17,1959,Roma,US Alessandria 1912,1,0
1960-04-17,1959,Lanerossi Vicenza,AS Bari,0,0
1960-04-17,1959,Juventus,Napoli,4,2
1960-04-17,1959,Atalanta,Genoa,2,1
1960-04-17,1959,Bologna,Inter,1,0
1960-04-17,1959,Milan,Fiorentina,0,0
1960-04-24,1959,Lanerossi Vicenza,Bologna,1,1
1960-04-24,1959,Udinese,AS Bari,0,1
1960-04-24,1959,SPAL 1907 Ferrara,Sampdoria,1,1
1960-04-24,1959,Roma,Atalanta,3,0
1960-04-24,1959,Napoli,US Alessandria 1912,1,1
1960-04-24,1959,Inter,Juventus,0,3
1960-04-24,1959,Genoa,Calcio Padova,0,0
1960-04-24,1959,Fiorentina,Lazio,2,2
1960-04-24,1959,US Palermo,Milan,1,0
1960-05-01,1959,Inter,Lanerossi Vicenza,4,0
1960-05-01,1959,Sampdoria,Milan,2,1
1960-05-01,1959,US Palermo,Atalanta,1,0
1960-05-01,1959,Calcio Padova,Fiorentina,1,0
1960-05-01,1959,Bologna,Roma,3,1
1960-05-01,1959,AS Bari,Napoli,1,1
1960-05-01,1959,US Alessandria 1912,Genoa,2,1
1960-05-01,1959,Lazio,SPAL 1907 Ferrara,3,1
1960-05-01,1959,Juventus,Udinese,4,3
1960-05-08,1959,Bologna,Udinese,2,0
1960-05-08,1959,Roma,Juventus,2,2
1960-05-08,1959,Napoli,Sampdoria,1,1
1960-05-08,1959,Milan,Lazio,1,0
1960-05-08,1959,Fiorentina,SPAL 1907 Ferrara,3,1
1960-05-08,1959,AS Bari,Calcio Padova,5,2
1960-05-08,1959,Atalanta,Lanerossi Vicenza,1,1
1960-05-08,1959,US Alessandria 1912,US Palermo,1,0
1960-05-08,1959,Genoa,Inter,1,3
1960-05-15,1959,Lazio,AS Bari,1,1
1960-05-15,1959,SPAL 1907 Ferrara,Genoa,0,0
1960-05-15,1959,Sampdoria,Fiorentina,2,1
1960-05-15,1959,Udinese,Atalanta,1,1
1960-05-15,1959,Lanerossi Vicenza,Roma,5,0
1960-05-15,1959,Juventus,Milan,3,1
1960-05-15,1959,Inter,US Palermo,3,3
1960-05-15,1959,Calcio Padova,US Alessandria 1912,1,1
1960-05-15,1959,Napoli,Bologna,2,0
1960-05-22,1959,Genoa,Lazio,2,4
1960-05-22,1959,Udinese,Inter,1,1
1960-05-22,1959,Roma,Sampdoria,6,1
1960-05-22,1959,US Palermo,Lanerossi Vicenza,1,0
1960-05-22,1959,Milan,Bologna,2,2
1960-05-22,1959,Fiorentina,US Alessandria 1912,3,1
1960-05-22,1959,AS Bari,Juventus,1,3
1960-05-22,1959,Atalanta,SPAL 1907 Ferrara,2,2
1960-05-22,1959,Calcio Padova,Napoli,1,2
1960-05-29,1959,Genoa,US Palermo,1,1
1960-05-29,1959,Milan,SPAL 1907 Ferrara,3,1
1960-05-29,1959,Lazio,Calcio Padova,2,0
1960-05-29,1959,Napoli,Roma,1,0
1960-05-29,1959,Bologna,Atalanta,5,0
1960-05-29,1959,AS Bari,Fiorentina,1,0
1960-05-29,1959,US Alessandria 1912,Inter,2,3
1960-05-29,1959,Lanerossi Vicenza,Udinese,1,0
1960-05-29,1959,Juventus,Sampdoria,2,2
1960-06-05,1959,Fiorentina,Genoa,2,0
1960-06-05,1959,Sampdoria,Lanerossi Vicenza,2,2
1960-06-05,1959,Roma,Udinese,2,2
1960-06-05,1959,Inter,Napoli,3,1
1960-06-05,1959,Bologna,Calcio Padova,2,2
1960-06-05,1959,Atalanta,Milan,0,0
1960-06-05,1959,US Alessandria 1912,Lazio,0,0
1960-06-05,1959,SPAL 1907 Ferrara,AS Bari,3,1
1960-06-05,1959,US Palermo,Juventus,1,1
1960-09-25,1960,Udinese,Juventus,0,1
1960-09-25,1960,Torino,Sampdoria,0,1
1960-09-25,1960,Milan,Calcio Catania,3,0
1960-09-25,1960,SPAL 1907 Ferrara,Calcio Padova,1,1
1960-09-25,1960,Lanerossi Vicenza,Napoli,2,3
1960-09-25,1960,Fiorentina,Calcio Lecco 1912,4,0
1960-09-25,1960,Atalanta,Inter,1,5
1960-09-25,1960,AS Bari,Roma,0,3
1960-09-25,1960,Lazio,Bologna,1,3
1960-10-02,1960,Inter,AS Bari,2,1
1960-10-02,1960,Sampdoria,Fiorentina,3,1
1960-10-02,1960,Roma,Udinese,6,1
1960-10-02,1960,Calcio Padova,Milan,4,1
1960-10-02,1960,Juventus,Lazio,3,1
1960-10-02,1960,Calcio Catania,Calcio Lecco 1912,2,0
1960-10-02,1960,Bologna,Lanerossi Vicenza,1,1
1960-10-02,1960,Atalanta,SPAL 1907 Ferrara,1,1
1960-10-02,1960,Napoli,Torino,1,1
1960-10-09,1960,SPAL 1907 Ferrara,Juventus,1,2
1960-10-09,1960,Lazio,Napoli,1,1
1960-10-09,1960,Udinese,Inter,0,6
1960-10-09,1960,Torino,Roma,1,3
1960-10-09,1960,Calcio Catania,Atalanta,3,1
1960-10-09,1960,Lanerossi Vicenza,Sampdoria,1,1
1960-10-09,1960,Fiorentina,AS Bari,4,0
1960-10-09,1960,Milan,Bologna,5,1
